Time,Event,EventTime,U,Beta,G1_1,G1_2,G1_3,X1_1,X1_2,X1_2,XX1,SS,gg1,z1,chi,G11,G22,rho,delta
8.42,1,0.21,1.79619031784052e-14,0,3.29258499626079e-16,9.52340606389229e-11,9.86683405535381e-10,-9.85707585608103e-15,-9.29116277502567e-10,-3.20874775992781e-09,2.38455710649442e-08,4.76911421298884e-09,0,-1.64629249813039e-14,0.409423389492128,0.0951513479256286,0.0218775021246966,0.598174472877937,0.0181744728779374
8.43,NaN,NaN,1.79619031784052e-14,1,1.97141517121621e-16,9.29116277502567e-11,9.62624327978343e-10,-1.69623104334175e-14,-9.06458159227621e-10,-3.13050624818801e-09,2.26968480364587e-08,4.53936960729175e-09,2.83561886401306e-12,-9.85707585608103e-15,0.409423389492128,0.0884721125184003,0.0261829442979816,0.600573343424067,0.0205733434240668
8.44,NaN,NaN,1.79619031784052e-14,1,3.3924620866835e-16,9.06458159227621e-11,9.39151874456403e-10,-2.25072406790559e-14,-8.84352777758401e-10,-3.05417246967871e-09,2.16034613992719e-08,4.32069227985437e-09,1.10676020602843e-11,-1.69623104334175e-14,0.409423389492128,0.0993597861548655,0.0259517749572167,0.602113944455424,0.0221139444554244
8.45,NaN,NaN,1.79619031784052e-14,1,4.50144813581119e-16,8.84352777758401e-11,9.16251740903614e-10,-2.67767972693554e-14,-8.62786615451285e-10,-2.97969991821262e-09,2.05627465010384e-08,4.11254930020768e-09,2.43010798008137e-11,-2.25072406790559e-14,0.409423389492128,0.100678478286791,0.0245229974355424,0.602340862665962,0.0223408626659624
8.46,NaN,NaN,1.79619031784052e-14,1,5.35535945387108e-16,8.62786615451285e-11,8.93909975463787e-10,-2.998894223963e-14,-8.4174649126603e-10,-2.90704321983525e-09,1.95721659937798e-08,3.91443319875595e-09,4.21634939192832e-11,-2.67767972693554e-14,0.409423389492128,0.100434944427382,0.0259921429031655,0.600278417388601,0.0202784173886013
8.47,NaN,NaN,1.79619031784052e-14,1,5.997788447926e-16,8.4174649126603e-11,8.72112965950575e-10,-3.23734008121902e-14,-8.2121955092386e-10,-2.8361581055173e-09,1.8629304763316e-08,3.7258609526632e-09,6.43034427752114e-11,-2.998894223963e-14,0.409423389492128,0.096551747055714,0.0244577704544721,0.599712478242602,0.019712478242602
8.48,NaN,NaN,1.79619031784052e-14,1,6.47468016243804e-16,8.2121955092386e-11,8.50847431655189e-10,-3.41121916165674e-14,-8.01193259225605e-10,-2.76700138444654e-09,1.77318640395706e-08,3.54637280791413e-09,9.03895837967516e-11,-3.23734008121902e-14,0.409423389492128,0.0902296554746383,0.0270424479242158,0.600494820687726,0.0204948206877257
8.49,NaN,NaN,1.79619031784052e-14,1,6.82243832331348e-16,8.01193259225605e-11,8.30100415333962e-10,-3.53224828525613e-14,-7.81655391106887e-10,-2.69953091797271e-09,1.68776557946712e-08,3.37553115893425e-09,1.20109590687482e-10,-3.41121916165674e-14,0.409423389492128,0.101604897758714,0.0274507521400077,0.60042061258073,0.0204206125807304
8.5,NaN,NaN,1.79619031784052e-14,1,7.06449657051226e-16,7.81655391106887e-11,8.09859275391812e-10,-3.61262881874748e-14,-7.62594022493353e-10,-2.63370559413962e-09,1.60645974064142e-08,3.21291948128283e-09,1.53169162826702e-10,-3.53224828525613e-14,0.409423389492128,0.0963012021617833,0.0242371008506742,0.601602013932848,0.021602013932848
8.51,NaN,NaN,1.79619031784052e-14,1,7.22525763749497e-16,7.62594022493353e-11,7.90111678241886e-10,-3.66045275548676e-14,-7.43997523078598e-10,-2.56948530277758e-09,1.52907065781693e-08,3.05814131563386e-09,1.89291084294093e-10,-3.61262881874748e-14,0.409423389492128,0.0831105251589974,0.0256079674158676,0.602704749284786,0.0227047492847857
